fpr,tpr,threshold
0.009804925301432543,0.0121740632015196,0.9892216920852661
0.009804925301432543,0.012260404075289243,0.989220917224884
0.009820676185450909,0.012260404075289243,0.9892207980155945
0.00982855162746009,0.012260404075289243,0.9892205595970154
0.00982855162746009,0.012433085822828528,0.9892203211784363
0.00985217795348764,0.012433085822828528,0.989219605922699
0.00985217795348764,0.01251942669659817,0.9892194867134094
0.009860053395496822,0.012692108444137455,0.9892193675041199
0.009860053395496822,0.012778449317907097,0.9892188906669617
0.009891555163533553,0.012778449317907097,0.9892181158065796
0.009899430605542736,0.01286479019167674,0.98921799659729
0.009923056931570284,0.01286479019167674,0.9892159700393677
0.009923056931570284,0.012951131065446382,0.9892154335975647
0.009946683257597833,0.012951131065446382,0.9892148375511169
